Match_Id,Day,Team_Id,Toss_Won,Bat_First,Win_Percenetage,Opponent_Win_Percentage,Win_Percenetage_Against,Toss_Decision_Win_Percentage,Bat_Decision_Win_Percentage,Match_Won
829716,1,11,0,0,54.83870968,60.30534351,33.33333333,53.33333333,51.35135135,1
829718,0,1,0,1,51.51515152,50.35971223,50,44.92753623,43.5483871,0
829718,0,2,1,0,50.35971223,51.51515152,50,54.09836066,56.4516129,1
829720,1,6,0,1,42.10526316,53.38983051,37.5,56.25,31.57894737,0
829720,1,5,1,0,53.38983051,42.10526316,62.5,53.96825397,53.7037037,1
829722,0,7,1,0,57.14285714,47.01492537,50,55.40540541,43.42105263,0
829722,0,4,0,1,47.01492537,57.14285714,50,59.375,40.57971014,1
829724,1,2,0,1,50.35971223,54.83870968,44.44444444,45.90163934,43.5483871,0
829724,1,11,1,0,54.83870968,50.35971223,55.55555556,46.66666667,51.35135135,1
829726,1,5,0,0,53.38983051,57.14285714,37.5,46.03174603,53.7037037,0
829726,1,7,1,1,57.14285714,53.38983051,62.5,55.40540541,56.57894737,1
829728,1,1,1,0,51.51515152,60.30534351,37.5,55.07246377,56.4516129,0
829728,1,3,0,1,60.30534351,51.51515152,62.5,36.36363636,58.44155844,1
829730,1,4,1,1,47.01492537,42.10526316,55.55555556,40.625,40.57971014,0
829730,1,6,0,0,42.10526316,47.01492537,44.44444444,56.25,68.42105263,1
829732,1,11,0,1,54.83870968,53.38983051,42.85714286,53.33333333,48.64864865,0
829732,1,5,1,0,53.38983051,54.83870968,57.14285714,53.96825397,53.7037037,1
829734,1,7,1,1,57.14285714,60.30534351,54.54545455,55.40540541,56.57894737,0
829734,1,3,0,0,60.30534351,57.14285714,45.45454545,36.36363636,41.55844156,1
829736,1,11,0,0,54.83870968,42.10526316,62.5,53.33333333,51.35135135,0
829736,1,6,1,1,42.10526316,54.83870968,37.5,43.75,31.57894737,1
829738,0,4,0,1,47.01492537,51.51515152,31.57894737,59.375,40.57971014,0
829738,0,1,1,0,51.51515152,47.01492537,68.42105263,55.07246377,56.4516129,1
829740,1,5,0,0,53.38983051,60.30534351,35.29411765,46.03174603,53.7037037,0
829740,1,3,1,1,60.30534351,53.38983051,64.70588235,63.63636364,58.44155844,1
829742,0,2,1,0,50.35971223,57.14285714,42.10526316,54.09836066,56.4516129,0
829742,0,7,0,1,57.14285714,50.35971223,57.89473684,44.59459459,56.57894737,1
829744,1,6,0,1,42.10526316,51.51515152,41.17647059,56.25,31.57894737,0
829744,1,1,1,0,51.51515152,42.10526316,58.82352941,55.07246377,56.4516129,1
829746,1,5,0,1,53.38983051,47.01492537,60,46.03174603,46.2962963,0
829746,1,4,1,0,47.01492537,53.38983051,40,40.625,59.42028986,1
829748,1,11,0,1,54.83870968,51.51515152,33.33333333,53.33333333,48.64864865,0
829748,1,1,1,0,51.51515152,54.83870968,66.66666667,55.07246377,56.4516129,1
829750,0,2,1,0,50.35971223,60.30534351,36.84210526,54.09836066,56.4516129,0
829750,0,3,0,1,60.30534351,50.35971223,63.15789474,36.36363636,58.44155844,1
829752,1,6,0,1,42.10526316,57.14285714,50,56.25,31.57894737,0
829752,1,7,1,0,57.14285714,42.10526316,50,55.40540541,43.42105263,1
829754,1,5,0,1,53.38983051,50.35971223,43.75,46.03174603,46.2962963,0
829754,1,2,1,0,50.35971223,53.38983051,56.25,54.09836066,56.4516129,1
829756,1,7,1,1,57.14285714,54.83870968,50,55.40540541,56.57894737,0
829756,1,11,0,0,54.83870968,57.14285714,50,53.33333333,51.35135135,1
829758,0,3,1,1,60.30534351,47.01492537,58.82352941,63.63636364,58.44155844,0
829758,0,4,0,0,47.01492537,60.30534351,41.17647059,59.375,59.42028986,1
829762,1,6,0,1,42.10526316,50.35971223,35.29411765,56.25,31.57894737,0
829762,1,2,1,0,50.35971223,42.10526316,64.70588235,54.09836066,56.4516129,1
829764,1,4,1,0,47.01492537,54.83870968,25,40.625,59.42028986,0
829764,1,11,0,1,54.83870968,47.01492537,75,53.33333333,48.64864865,1
829766,1,1,1,1,51.51515152,42.10526316,58.82352941,55.07246377,43.5483871,0
829766,1,6,0,0,42.10526316,51.51515152,41.17647059,56.25,68.42105263,1
829768,1,2,0,1,50.35971223,53.38983051,50,45.90163934,43.5483871,0
829768,1,5,1,0,53.38983051,50.35971223,50,53.96825397,53.7037037,1
829770,1,3,0,1,60.30534351,51.51515152,62.5,36.36363636,58.44155844,0
829770,1,1,1,0,51.51515152,60.30534351,37.5,55.07246377,56.4516129,1
829772,1,6,1,0,42.10526316,47.01492537,44.44444444,43.75,68.42105263,0
829772,1,4,0,1,47.01492537,42.10526316,55.55555556,59.375,40.57971014,1
829774,0,7,0,1,57.14285714,53.38983051,62.5,44.59459459,56.57894737,0
829774,0,5,1,0,53.38983051,57.14285714,37.5,53.96825397,53.7037037,1
829776,1,2,1,0,50.35971223,51.51515152,50,54.09836066,56.4516129,0
829776,1,1,0,1,51.51515152,50.35971223,50,44.92753623,43.5483871,1
829778,0,11,0,1,54.83870968,60.30534351,33.33333333,53.33333333,48.64864865,0
829778,0,3,1,0,60.30534351,54.83870968,66.66666667,63.63636364,41.55844156,1
829780,1,4,0,0,47.01492537,57.14285714,50,59.375,59.42028986,0
829780,1,7,1,1,57.14285714,47.01492537,50,55.40540541,56.57894737,1
829782,0,5,0,1,53.38983051,42.10526316,62.5,46.03174603,46.2962963,0
829782,0,6,1,0,42.10526316,53.38983051,37.5,43.75,68.42105263,1
829784,1,3,1,1,60.30534351,50.35971223,63.15789474,63.63636364,58.44155844,0
829784,1,2,0,0,50.35971223,60.30534351,36.84210526,45.90163934,56.4516129,1
829786,0,1,0,1,51.51515152,54.83870968,66.66666667,44.92753623,43.5483871,0
829786,0,11,1,0,54.83870968,51.51515152,33.33333333,46.66666667,51.35135135,1
829788,1,7,0,0,57.14285714,42.10526316,50,44.59459459,43.42105263,0
829788,1,6,1,1,42.10526316,57.14285714,50,43.75,31.57894737,1
829790,1,2,0,1,50.35971223,47.01492537,44.44444444,45.90163934,43.5483871,0
829790,1,4,1,0,47.01492537,50.35971223,55.55555556,40.625,59.42028986,1
829792,1,5,1,0,53.38983051,54.83870968,57.14285714,53.96825397,53.7037037,0
829792,1,11,0,1,54.83870968,53.38983051,42.85714286,53.33333333,48.64864865,1
829794,1,3,1,1,60.30534351,57.14285714,45.45454545,63.63636364,58.44155844,0
829794,1,7,0,0,57.14285714,60.30534351,54.54545455,44.59459459,43.42105263,1
829796,1,1,0,0,51.51515152,47.01492537,68.42105263,44.92753623,56.4516129,0
829796,1,4,1,1,47.01492537,51.51515152,31.57894737,40.625,40.57971014,1
829798,0,6,0,0,42.10526316,54.83870968,37.5,56.25,68.42105263,0
829798,0,11,1,1,54.83870968,42.10526316,62.5,46.66666667,48.64864865,1
829800,1,7,0,0,57.14285714,50.35971223,57.89473684,44.59459459,43.42105263,0
829800,1,2,1,1,50.35971223,57.14285714,42.10526316,54.09836066,43.5483871,1
829802,0,3,1,1,60.30534351,53.38983051,64.70588235,63.63636364,58.44155844,0
829802,0,5,0,0,53.38983051,60.30534351,35.29411765,46.03174603,53.7037037,1
829804,1,11,1,1,54.83870968,47.01492537,75,46.66666667,48.64864865,0
829804,1,4,0,0,47.01492537,54.83870968,25,59.375,59.42028986,1
829806,1,6,0,0,42.10526316,60.30534351,31.25,56.25,68.42105263,0
829806,1,3,1,1,60.30534351,42.10526316,68.75,63.63636364,58.44155844,1
829808,1,4,0,1,47.01492537,50.35971223,55.55555556,59.375,40.57971014,0
829808,1,2,1,0,50.35971223,47.01492537,44.44444444,54.09836066,56.4516129,1
829810,1,7,0,1,57.14285714,51.51515152,72.22222222,44.59459459,56.57894737,0
829810,1,1,1,0,51.51515152,57.14285714,27.77777778,55.07246377,56.4516129,1
829812,1,11,1,1,54.83870968,50.35971223,55.55555556,46.66666667,48.64864865,0
829812,1,2,0,0,50.35971223,54.83870968,44.44444444,45.90163934,56.4516129,1
829814,1,4,1,1,47.01492537,60.30534351,41.17647059,40.625,40.57971014,0
829814,1,3,0,0,60.30534351,47.01492537,58.82352941,36.36363636,41.55844156,1
829816,0,5,1,1,53.38983051,51.51515152,60,53.96825397,46.2962963,0
829816,0,1,0,0,51.51515152,53.38983051,40,44.92753623,56.4516129,1
829818,1,2,1,0,50.35971223,42.10526316,58.82352941,54.09836066,56.4516129,0
829818,1,6,0,1,42.10526316,50.35971223,41.17647059,56.25,31.57894737,1
829820,0,11,1,1,54.83870968,57.14285714,50,46.66666667,48.64864865,0
829820,0,7,0,0,57.14285714,54.83870968,50,44.59459459,43.42105263,1
829822,1,3,0,0,60.30534351,57.14285714,45.45454545,36.36363636,41.55844156,0
829822,1,7,1,1,57.14285714,60.30534351,54.54545455,55.40540541,56.57894737,1
829824,1,2,1,1,50.35971223,53.38983051,50,54.09836066,43.5483871,0
829824,1,5,0,0,53.38983051,50.35971223,50,46.03174603,53.7037037,1
829826,1,3,1,0,60.30534351,50.35971223,63.15789474,63.63636364,41.55844156,0
829826,1,2,0,1,50.35971223,60.30534351,36.84210526,45.90163934,43.5483871,1
829828,1,7,0,1,57.14285714,60.30534351,54.54545455,44.59459459,56.57894737,0
829828,1,3,1,0,60.30534351,57.14285714,45.45454545,63.63636364,41.55844156,1
