Match_Id,Day,Team_Id,Toss_Won,Bat_First,Win_Percenetage,Opponent_Win_Percentage,Win_Percenetage_Against,Toss_Decision_Win_Percentage,Bat_Decision_Win_Percentage,Team1_Score,Team2_Score,Match_Won
501261,0,7,0,0,57.14285714,38.66666667,60,44.59459459,43.42105263,227.2938279,337.7551271,0
501261,0,8,1,1,38.66666667,57.14285714,40,44.18604651,41.86046512,337.7551271,227.2938279,1
501262,1,4,0,1,47.01492537,42.10526316,55.55555556,59.375,40.57971014,402.797993,284.9540753,0
501262,1,6,1,0,42.10526316,47.01492537,44.44444444,43.75,68.42105263,284.9540753,402.797993,1
501263,0,9,1,0,42.85714286,53.38983051,50,50,71.42857143,322.8274721,124.081685,0
501263,0,5,0,1,53.38983051,42.85714286,50,46.03174603,46.2962963,124.081685,322.8274721,1
501264,1,10,0,1,26.08695652,38.66666667,25,85,30,122.9785398,359.1728243,0
501264,1,8,1,0,38.66666667,26.08695652,75,44.18604651,58.13953488,359.1728243,122.9785398,1
501265,1,4,1,1,47.01492537,50.35971223,55.55555556,40.625,40.57971014,709.7692506,115.2690672,0
501265,1,2,0,0,50.35971223,47.01492537,44.44444444,45.90163934,56.4516129,115.2690672,709.7692506,1
501266,1,3,1,1,60.30534351,42.85714286,50,63.63636364,58.44155844,319.5850161,241.0909507,0
501266,1,9,0,0,42.85714286,60.30534351,50,50,71.42857143,241.0909507,319.5850161,1
501267,1,10,0,1,26.08695652,51.51515152,20,85,30,161.3416887,287.7000977,0
501267,1,1,1,0,51.51515152,26.08695652,80,55.07246377,56.4516129,287.7000977,161.3416887,1
501268,1,7,1,1,57.14285714,53.38983051,62.5,55.40540541,56.57894737,157.8291515,399.8246823,0
501268,1,5,0,0,53.38983051,57.14285714,37.5,46.03174603,53.7037037,399.8246823,157.8291515,1
501269,1,4,1,0,47.01492537,38.66666667,70,40.625,59.42028986,152.4335411,650.9153414,0
501269,1,8,0,1,38.66666667,47.01492537,30,55.81395349,41.86046512,650.9153414,152.4335411,1
501270,0,6,1,1,42.10526316,26.08695652,50,43.75,31.57894737,57.20178009,71.5,0
501270,0,10,0,0,26.08695652,42.10526316,50,85,70,71.5,57.20178009,1
501271,1,2,1,0,50.35971223,60.30534351,36.84210526,54.09836066,56.4516129,354.8005122,214.6778853,0
501271,1,3,0,1,60.30534351,50.35971223,63.15789474,36.36363636,58.44155844,214.6778853,354.8005122,1
501272,0,1,0,1,51.51515152,57.14285714,27.77777778,44.92753623,43.5483871,346.3561456,339.0819967,0
501272,0,7,1,0,57.14285714,51.51515152,72.22222222,55.40540541,43.42105263,339.0819967,346.3561456,1
501273,1,2,0,1,50.35971223,60.30534351,36.84210526,45.90163934,43.5483871,337.0894278,360.662362,0
501273,1,3,1,0,60.30534351,50.35971223,63.15789474,63.63636364,41.55844156,360.662362,337.0894278,1
501274,1,7,1,0,57.14285714,51.51515152,72.22222222,55.40540541,43.42105263,379.0261664,315.2574127,0
501274,1,1,0,1,51.51515152,57.14285714,27.77777778,44.92753623,43.5483871,315.2574127,379.0261664,1
501275,1,2,0,1,50.35971223,57.14285714,42.10526316,45.90163934,43.5483871,489.2767908,171.3022551,0
501275,1,7,1,0,57.14285714,50.35971223,57.89473684,55.40540541,43.42105263,171.3022551,489.2767908,1
501276,1,3,1,1,60.30534351,50.35971223,63.15789474,63.63636364,58.44155844,494.7000778,213.3019191,0
501276,1,2,0,0,50.35971223,60.30534351,36.84210526,45.90163934,56.4516129,213.3019191,494.7000778,1
548311,1,3,0,1,60.30534351,57.14285714,45.45454545,36.36363636,58.44155844,132.6187157,408.0953054,0
548311,1,7,1,0,57.14285714,60.30534351,54.54545455,55.40540541,43.42105263,408.0953054,132.6187157,1
548312,1,1,0,1,51.51515152,42.10526316,58.82352941,44.92753623,43.5483871,105.1390203,431.1463013,0
548312,1,6,1,0,42.10526316,51.51515152,41.17647059,43.75,68.42105263,431.1463013,105.1390203,1
548313,1,7,1,0,57.14285714,26.08695652,83.33333333,55.40540541,43.42105263,66.1237231,120.3522696,0
548313,1,10,0,1,26.08695652,57.14285714,16.66666667,85,30,120.3522696,66.1237231,1
548314,0,5,0,1,53.38983051,47.01492537,60,46.03174603,46.2962963,246.9732534,164.5112456,0
548314,0,4,1,0,47.01492537,53.38983051,40,40.625,59.42028986,164.5112456,246.9732534,1
548315,1,2,0,1,50.35971223,42.10526316,58.82352941,45.90163934,43.5483871,228.902856,186.2126335,0
548315,1,6,1,0,42.10526316,50.35971223,41.17647059,43.75,68.42105263,186.2126335,228.902856,1
548316,0,8,1,0,38.66666667,60.30534351,40,44.18604651,58.13953488,138.9934501,139.1344247,0
548316,0,3,0,1,60.30534351,38.66666667,60,36.36363636,58.44155844,139.1344247,138.9934501,1
548317,1,5,0,1,53.38983051,51.51515152,60,46.03174603,46.2962963,239.6568967,151.048499,0
548317,1,1,1,0,51.51515152,53.38983051,40,55.07246377,56.4516129,151.048499,239.6568967,1
548318,0,10,1,1,26.08695652,47.01492537,50,15,30,260.1960367,95.30293868,0
548318,0,4,0,0,47.01492537,26.08695652,50,59.375,59.42028986,95.30293868,260.1960367,1
548319,1,8,1,1,38.66666667,57.14285714,40,44.18604651,41.86046512,194.8110799,234.6317703,0
548319,1,7,0,0,57.14285714,38.66666667,60,44.59459459,43.42105263,234.6317703,194.8110799,1
548320,1,2,1,0,50.35971223,51.51515152,50,54.09836066,56.4516129,63.67942814,251.9452027,0
548320,1,1,0,1,51.51515152,50.35971223,50,44.92753623,43.5483871,251.9452027,63.67942814,1
548321,0,6,1,0,42.10526316,60.30534351,31.25,43.75,68.42105263,172.4167236,79.38197697,0
548321,0,3,0,1,60.30534351,42.10526316,68.75,36.36363636,58.44155844,79.38197697,172.4167236,1
548322,1,7,0,1,57.14285714,53.38983051,62.5,44.59459459,56.57894737,329.8638587,255.6188339,0
548322,1,5,1,0,53.38983051,57.14285714,37.5,53.96825397,53.7037037,255.6188339,329.8638587,1
548323,1,3,0,0,60.30534351,50.35971223,63.15789474,36.36363636,41.55844156,376.2178918,338.1712177,0
548323,1,2,1,1,50.35971223,60.30534351,36.84210526,54.09836066,43.5483871,338.1712177,376.2178918,1
548324,0,4,1,0,47.01492537,26.08695652,50,40.625,59.42028986,142.972526,144.4800518,0
548324,0,10,0,1,26.08695652,47.01492537,50,85,30,144.4800518,142.972526,1
548325,1,1,0,0,51.51515152,53.38983051,40,44.92753623,56.4516129,152.9763256,151.2447013,0
548325,1,5,1,1,53.38983051,51.51515152,60,53.96825397,46.2962963,151.2447013,152.9763256,1
548326,1,6,0,0,42.10526316,38.66666667,63.63636364,56.25,68.42105263,314.2467811,217.3010686,0
548326,1,8,1,1,38.66666667,42.10526316,36.36363636,44.18604651,41.86046512,217.3010686,314.2467811,1
548327,1,10,0,0,26.08695652,60.30534351,33.33333333,85,70,246.7931051,128.7266686,0
548327,1,3,1,1,60.30534351,26.08695652,66.66666667,63.63636364,58.44155844,128.7266686,246.7931051,1
548328,1,1,1,0,51.51515152,47.01492537,68.42105263,55.07246377,56.4516129,163.264677,94.13377741,0
548328,1,4,0,1,47.01492537,51.51515152,31.57894737,59.375,40.57971014,94.13377741,163.264677,1
548329,0,2,0,0,50.35971223,53.38983051,50,45.90163934,56.4516129,151.1207313,428.4813805,0
548329,0,5,1,1,53.38983051,50.35971223,50,53.96825397,46.2962963,428.4813805,151.1207313,1
548330,1,7,0,1,57.14285714,42.10526316,50,44.59459459,56.57894737,50.31386808,94.75309547,0
548330,1,6,1,0,42.10526316,57.14285714,50,43.75,68.42105263,94.75309547,50.31386808,1
548331,1,5,0,0,53.38983051,38.66666667,77.77777778,46.03174603,53.7037037,357.5737958,350.4667827,0
548331,1,8,1,1,38.66666667,53.38983051,22.22222222,44.18604651,41.86046512,350.4667827,357.5737958,1
548332,0,2,0,0,50.35971223,26.08695652,100,45.90163934,56.4516129,333.4031556,314.7067033,0
548332,0,10,1,1,26.08695652,50.35971223,0,15,30,314.7067033,333.4031556,1
548333,1,4,1,1,47.01492537,51.51515152,31.57894737,40.625,40.57971014,147.8500876,195.3005913,0
548333,1,1,0,0,51.51515152,47.01492537,68.42105263,44.92753623,56.4516129,195.3005913,147.8500876,1
548334,1,8,1,1,38.66666667,42.10526316,36.36363636,44.18604651,41.86046512,357.6771184,412.4503136,0
548334,1,6,0,0,42.10526316,38.66666667,63.63636364,56.25,68.42105263,412.4503136,357.6771184,1
548335,1,3,0,1,60.30534351,26.08695652,66.66666667,36.36363636,58.44155844,252.5982308,198.6752941,0
548335,1,10,1,0,26.08695652,60.30534351,33.33333333,15,70,198.6752941,252.5982308,1
548336,1,4,0,1,47.01492537,50.35971223,55.55555556,59.375,40.57971014,244.8591778,271.9050229,0
548336,1,2,1,0,50.35971223,47.01492537,44.44444444,54.09836066,56.4516129,271.9050229,244.8591778,1
548337,1,3,0,0,60.30534351,53.38983051,64.70588235,36.36363636,41.55844156,192.1606737,184.6426879,0
548337,1,5,1,1,53.38983051,60.30534351,35.29411765,53.96825397,46.2962963,184.6426879,192.1606737,1
548338,0,6,1,0,42.10526316,26.08695652,50,43.75,68.42105263,300.1785199,324.2774052,0
548338,0,10,0,1,26.08695652,42.10526316,50,85,30,324.2774052,300.1785199,1
548339,1,7,1,1,57.14285714,47.01492537,50,55.40540541,56.57894737,255.139397,263.7610076,0
548339,1,4,0,0,47.01492537,57.14285714,50,59.375,59.42028986,263.7610076,255.139397,1
548340,0,8,0,1,38.66666667,51.51515152,22.22222222,55.81395349,41.86046512,161.2458096,152.5705095,0
548340,0,1,1,0,51.51515152,38.66666667,77.77777778,55.07246377,56.4516129,152.5705095,161.2458096,1
548341,1,5,1,0,53.38983051,50.35971223,43.75,53.96825397,53.7037037,173.9987235,347.3967412,0
548341,1,2,0,1,50.35971223,53.38983051,56.25,45.90163934,43.5483871,347.3967412,173.9987235,1
548342,1,10,1,1,26.08695652,42.10526316,33.33333333,15,30,215.98142,256.0328185,0
548342,1,6,0,0,42.10526316,26.08695652,66.66666667,56.25,68.42105263,256.0328185,215.98142,1
548344,1,4,1,1,47.01492537,57.14285714,50,40.625,40.57971014,267.8650721,307.7948943,0
548344,1,7,0,0,57.14285714,47.01492537,50,44.59459459,43.42105263,307.7948943,267.8650721,1
548346,1,10,0,0,26.08695652,38.66666667,25,85,70,200.3593818,290.1011159,0
548346,1,8,1,1,38.66666667,26.08695652,75,44.18604651,41.86046512,290.1011159,200.3593818,1
548347,1,6,0,1,42.10526316,57.14285714,50,56.25,31.57894737,432.2165549,274.6122765,0
548347,1,7,1,0,57.14285714,42.10526316,50,55.40540541,43.42105263,274.6122765,432.2165549,1
548348,1,3,0,0,60.30534351,47.01492537,58.82352941,36.36363636,41.55844156,124.4114926,231.0634078,0
548348,1,4,1,1,47.01492537,60.30534351,41.17647059,40.625,40.57971014,231.0634078,124.4114926,1
548349,0,1,1,1,51.51515152,50.35971223,50,55.07246377,43.5483871,324.4973731,200.184794,0
548349,0,2,0,0,50.35971223,51.51515152,50,45.90163934,56.4516129,200.184794,324.4973731,1
548350,1,6,1,1,42.10526316,53.38983051,37.5,43.75,31.57894737,248.4752394,206.6881525,0
548350,1,5,0,0,53.38983051,42.10526316,62.5,46.03174603,53.7037037,206.6881525,248.4752394,1
548351,0,7,1,0,57.14285714,38.66666667,60,55.40540541,43.42105263,96.50093001,115.3565169,0
548351,0,8,0,1,38.66666667,57.14285714,40,55.81395349,41.86046512,115.3565169,96.50093001,1
548352,1,3,1,1,60.30534351,51.51515152,62.5,63.63636364,58.44155844,156.3611361,199.2371029,0
548352,1,1,0,0,51.51515152,60.30534351,37.5,44.92753623,56.4516129,199.2371029,156.3611361,1
548353,1,8,1,1,38.66666667,26.08695652,75,44.18604651,41.86046512,334.5996599,258.0445902,0
548353,1,10,0,0,26.08695652,38.66666667,25,85,70,258.0445902,334.5996599,1
548354,0,5,1,1,53.38983051,42.10526316,62.5,53.96825397,46.2962963,194.9197281,297.997174,0
548354,0,6,0,0,42.10526316,53.38983051,37.5,56.25,68.42105263,297.997174,194.9197281,1
548355,1,2,0,1,50.35971223,47.01492537,44.44444444,45.90163934,43.5483871,253.2150725,254.8978445,0
548355,1,4,1,0,47.01492537,50.35971223,55.55555556,40.625,59.42028986,254.8978445,253.2150725,1
548356,1,10,0,0,26.08695652,57.14285714,16.66666667,85,70,117.1341333,110.1692724,0
548356,1,7,1,1,57.14285714,26.08695652,83.33333333,55.40540541,56.57894737,110.1692724,117.1341333,1
548357,1,3,1,1,60.30534351,38.66666667,60,63.63636364,58.44155844,196.6303261,231.1368026,0
548357,1,8,0,0,38.66666667,60.30534351,40,55.81395349,58.13953488,231.1368026,196.6303261,1
548358,1,1,1,1,51.51515152,26.08695652,80,55.07246377,43.5483871,191.1864121,154.5031477,0
548358,1,10,0,0,26.08695652,51.51515152,20,85,70,154.5031477,191.1864121,1
548359,0,4,0,0,47.01492537,53.38983051,40,59.375,59.42028986,148.3185772,273.6845809,0
548359,0,5,1,1,53.38983051,47.01492537,60,53.96825397,46.2962963,273.6845809,148.3185772,1
548360,1,7,1,0,57.14285714,60.30534351,54.54545455,55.40540541,43.42105263,358.3173809,193.9786172,0
548360,1,3,0,1,60.30534351,57.14285714,45.45454545,36.36363636,58.44155844,193.9786172,358.3173809,1
548361,0,2,1,0,50.35971223,38.66666667,45.45454545,54.09836066,56.4516129,356.2982291,307.8859475,0
548361,0,8,0,1,38.66666667,50.35971223,54.54545455,55.81395349,41.86046512,307.8859475,356.2982291,1
548362,1,6,1,1,42.10526316,51.51515152,41.17647059,43.75,31.57894737,228.6397277,217.5655941,0
548362,1,1,0,0,51.51515152,42.10526316,58.82352941,44.92753623,56.4516129,217.5655941,228.6397277,1
548363,1,10,1,1,26.08695652,53.38983051,20,15,30,148.6283228,222.7191756,0
548363,1,5,0,0,53.38983051,26.08695652,80,46.03174603,53.7037037,222.7191756,148.6283228,1
548364,0,8,1,0,38.66666667,47.01492537,30,44.18604651,58.13953488,180.785363,281.9236671,0
548364,0,4,0,1,47.01492537,38.66666667,70,59.375,40.57971014,281.9236671,180.785363,1
548365,1,7,0,1,57.14285714,50.35971223,57.89473684,44.59459459,56.57894737,155.8026337,200.2470717,0
548365,1,2,1,0,50.35971223,57.14285714,42.10526316,54.09836066,56.4516129,200.2470717,155.8026337,1
548366,1,5,0,1,53.38983051,60.30534351,35.29411765,46.03174603,46.2962963,155.3847894,173.7314194,0
548366,1,3,1,0,60.30534351,53.38983051,64.70588235,63.63636364,41.55844156,173.7314194,155.3847894,1
548367,1,10,1,0,26.08695652,50.35971223,0,15,70,193.2541696,305.526736,0
548367,1,2,0,1,50.35971223,26.08695652,100,45.90163934,43.5483871,305.526736,193.2541696,1
548368,1,1,0,0,51.51515152,57.14285714,27.77777778,44.92753623,56.4516129,255.6659069,350.0547414,0
548368,1,7,1,1,57.14285714,51.51515152,72.22222222,55.40540541,56.57894737,350.0547414,255.6659069,1
548369,0,3,1,0,60.30534351,42.10526316,68.75,63.63636364,41.55844156,144.9873323,136.0413477,0
548369,0,6,0,1,42.10526316,60.30534351,31.25,56.25,31.57894737,136.0413477,144.9873323,1
548370,1,5,1,1,53.38983051,26.08695652,80,53.96825397,46.2962963,333.6182568,139.877675,0
548370,1,10,0,0,26.08695652,53.38983051,20,85,70,139.877675,333.6182568,1
548371,0,4,0,0,47.01492537,38.66666667,70,59.375,59.42028986,366.1345981,344.0926184,0
548371,0,8,1,1,38.66666667,47.01492537,30,44.18604651,41.86046512,344.0926184,366.1345981,1
548372,1,2,0,1,50.35971223,57.14285714,42.10526316,45.90163934,43.5483871,282.4753702,296.6877161,0
548372,1,7,1,0,57.14285714,50.35971223,57.89473684,55.40540541,43.42105263,296.6877161,282.4753702,1
548373,0,1,0,1,51.51515152,60.30534351,37.5,44.92753623,43.5483871,270.572498,225.817459,0
548373,0,3,1,0,60.30534351,51.51515152,62.5,63.63636364,41.55844156,225.817459,270.572498,1
548374,1,6,0,0,42.10526316,47.01492537,44.44444444,56.25,68.42105263,228.7687563,177.1041696,0
548374,1,4,1,1,47.01492537,42.10526316,55.55555556,40.625,40.57971014,177.1041696,228.7687563,1
548375,1,7,1,0,57.14285714,51.51515152,72.22222222,55.40540541,43.42105263,125.5521442,105.2520894,0
548375,1,1,0,1,51.51515152,57.14285714,27.77777778,44.92753623,43.5483871,105.2520894,125.5521442,1
548376,1,4,1,0,47.01492537,60.30534351,41.17647059,40.625,59.42028986,192.3524213,97.20904299,0
548376,1,3,0,1,60.30534351,47.01492537,58.82352941,36.36363636,58.44155844,97.20904299,192.3524213,1
548377,0,6,1,0,42.10526316,50.35971223,35.29411765,43.75,68.42105263,318.2588198,479.4441071,0
548377,0,2,0,1,50.35971223,42.10526316,64.70588235,45.90163934,43.5483871,479.4441071,318.2588198,1
548378,1,8,0,0,38.66666667,53.38983051,22.22222222,55.81395349,58.13953488,180.8077986,156.7699199,0
548378,1,5,1,1,53.38983051,38.66666667,77.77777778,53.96825397,46.2962963,156.7699199,180.8077986,1
548379,1,4,0,1,47.01492537,42.10526316,55.55555556,59.375,40.57971014,161.9224363,233.5940202,0
548379,1,6,1,0,42.10526316,47.01492537,44.44444444,43.75,68.42105263,233.5940202,161.9224363,1
548380,0,10,0,0,26.08695652,51.51515152,20,85,70,98.44694408,110.2293103,0
548380,0,1,1,1,51.51515152,26.08695652,80,55.07246377,43.5483871,110.2293103,98.44694408,1
548381,1,8,0,1,38.66666667,50.35971223,54.54545455,55.81395349,41.86046512,186.8029833,162.5148891,0
548381,1,2,1,0,50.35971223,38.66666667,45.45454545,54.09836066,56.4516129,162.5148891,186.8029833,1
548382,0,5,1,1,53.38983051,57.14285714,37.5,53.96825397,46.2962963,210.4124409,219.7167047,0
548382,0,7,0,0,57.14285714,53.38983051,62.5,44.59459459,43.42105263,219.7167047,210.4124409,1
548383,1,6,0,0,42.10526316,51.51515152,41.17647059,56.25,68.42105263,174.690073,260.3434523,0
548383,1,1,1,1,51.51515152,42.10526316,58.82352941,55.07246377,43.5483871,260.3434523,174.690073,1
548384,1,3,0,1,60.30534351,57.14285714,45.45454545,36.36363636,58.44155844,293.8535237,173.9939845,0
548384,1,7,1,0,57.14285714,60.30534351,54.54545455,55.40540541,43.42105263,173.9939845,293.8535237,1
548385,1,6,1,0,42.10526316,60.30534351,31.25,43.75,68.42105263,194.0209042,402.5185824,0
548385,1,3,0,1,60.30534351,42.10526316,68.75,36.36363636,58.44155844,402.5185824,194.0209042,1
548386,1,1,0,0,51.51515152,60.30534351,37.5,44.92753623,56.4516129,350.6600205,340.728555,0
548386,1,3,1,1,60.30534351,51.51515152,62.5,63.63636364,58.44155844,340.728555,350.6600205,1
598003,1,1,1,0,51.51515152,42.10526316,58.82352941,55.07246377,56.4516129,161.2793768,176.3133616,0
598003,1,6,0,1,42.10526316,51.51515152,41.17647059,56.25,31.57894737,176.3133616,161.2793768,1
598004,1,2,0,1,50.35971223,57.14285714,42.10526316,45.90163934,43.5483871,230.8504542,253.8224846,0
598004,1,7,1,0,57.14285714,50.35971223,57.89473684,55.40540541,43.42105263,253.8224846,230.8504542,1
598005,1,11,0,1,54.83870968,26.08695652,100,53.33333333,48.64864865,129.2530263,124.081334,0
598005,1,10,1,0,26.08695652,54.83870968,0,15,70,124.081334,129.2530263,1
598006,1,6,0,0,42.10526316,53.38983051,37.5,56.25,68.42105263,219.8609209,253.8051821,0
598006,1,5,1,1,53.38983051,42.10526316,62.5,53.96825397,46.2962963,253.8051821,219.8609209,1
598007,0,3,0,0,60.30534351,57.14285714,45.45454545,36.36363636,41.55844156,190.1799225,195.6818011,0
598007,0,7,1,1,57.14285714,60.30534351,54.54545455,55.40540541,56.57894737,195.6818011,190.1799225,1
598008,1,10,1,1,26.08695652,47.01492537,50,15,30,83.4725547,144.8770199,0
598008,1,4,0,0,47.01492537,26.08695652,50,59.375,59.42028986,144.8770199,83.4725547,1
598009,0,11,0,0,54.83870968,50.35971223,55.55555556,53.33333333,51.35135135,152.6569356,140.9916549,0
598009,0,2,1,1,50.35971223,54.83870968,44.44444444,54.09836066,43.5483871,140.9916549,152.6569356,1
598010,1,5,0,1,53.38983051,51.51515152,60,46.03174603,46.2962963,187.1820862,140.9554879,0
598010,1,1,1,0,51.51515152,53.38983051,40,55.07246377,56.4516129,140.9554879,187.1820862,1
598011,1,7,1,1,57.14285714,42.10526316,50,55.40540541,56.57894737,424.0468981,204.0676422,0
598011,1,6,0,0,42.10526316,57.14285714,50,56.25,68.42105263,204.0676422,424.0468981,1
598012,1,4,0,1,47.01492537,60.30534351,41.17647059,59.375,40.57971014,188.4286884,223.4080698,0
598012,1,3,1,0,60.30534351,47.01492537,58.82352941,63.63636364,41.55844156,223.4080698,188.4286884,1
598013,1,2,1,0,50.35971223,51.51515152,50,54.09836066,56.4516129,231.497242,214.3401933,0
598013,1,1,0,1,51.51515152,50.35971223,50,44.92753623,43.5483871,214.3401933,231.497242,1
598014,0,10,0,0,26.08695652,53.38983051,20,85,70,225.7845382,174.9995477,0
598014,0,5,1,1,53.38983051,26.08695652,80,53.96825397,46.2962963,174.9995477,225.7845382,1
598015,1,6,1,1,42.10526316,54.83870968,37.5,43.75,31.57894737,128.229309,115.1098715,0
598015,1,11,0,0,54.83870968,42.10526316,62.5,53.33333333,51.35135135,115.1098715,128.229309,1
598016,1,7,1,1,57.14285714,26.08695652,83.33333333,55.40540541,56.57894737,322.1580816,133.3713231,0
598016,1,10,0,0,26.08695652,57.14285714,16.66666667,85,70,133.3713231,322.1580816,1
598017,0,3,1,0,60.30534351,50.35971223,63.15789474,63.63636364,41.55844156,140.7454098,304.1003079,0
598017,0,2,0,1,50.35971223,60.30534351,36.84210526,45.90163934,43.5483871,304.1003079,140.7454098,1
598018,1,1,1,1,51.51515152,54.83870968,66.66666667,55.07246377,43.5483871,283.1277126,96.43644481,0
598018,1,11,0,0,54.83870968,51.51515152,33.33333333,53.33333333,51.35135135,96.43644481,283.1277126,1
598019,0,5,1,0,53.38983051,47.01492537,60,53.96825397,53.7037037,146.4612344,119.7912837,0
598019,0,4,0,1,47.01492537,53.38983051,40,59.375,40.57971014,119.7912837,146.4612344,1
598020,1,3,0,0,60.30534351,26.08695652,66.66666667,36.36363636,41.55844156,122.0963497,265.7467249,0
598020,1,10,1,1,26.08695652,60.30534351,33.33333333,15,30,265.7467249,122.0963497,1
598021,1,4,0,1,47.01492537,51.51515152,31.57894737,59.375,40.57971014,130.6052294,194.0184508,0
598021,1,1,1,0,51.51515152,47.01492537,68.42105263,55.07246377,56.4516129,194.0184508,130.6052294,1
598022,0,2,1,0,50.35971223,42.10526316,58.82352941,54.09836066,56.4516129,261.6148218,257.2073908,0
598022,0,6,0,1,42.10526316,50.35971223,41.17647059,56.25,31.57894737,257.2073908,261.6148218,1
598023,1,10,1,0,26.08695652,54.83870968,0,15,70,133.7806826,95.2096675,0
598023,1,11,0,1,54.83870968,26.08695652,100,53.33333333,48.64864865,95.2096675,133.7806826,1
598024,0,5,1,1,53.38983051,57.14285714,37.5,53.96825397,46.2962963,250.4828676,68.89554086,0
598024,0,7,0,0,57.14285714,53.38983051,62.5,44.59459459,43.42105263,68.89554086,250.4828676,1
598025,1,6,0,0,42.10526316,60.30534351,31.25,56.25,68.42105263,91.46838889,242.5193261,0
598025,1,3,1,1,60.30534351,42.10526316,68.75,63.63636364,58.44155844,242.5193261,91.46838889,1
598026,1,11,0,0,54.83870968,47.01492537,75,53.33333333,51.35135135,122.2864457,127.2688528,0
598026,1,4,1,1,47.01492537,54.83870968,25,40.625,40.57971014,127.2688528,122.2864457,1
598027,1,1,1,1,51.51515152,60.30534351,37.5,55.07246377,43.5483871,117.1950585,73.22511012,0
598027,1,3,0,0,60.30534351,51.51515152,62.5,36.36363636,41.55844156,73.22511012,117.1950585,1
598028,0,2,1,0,50.35971223,53.38983051,50,54.09836066,56.4516129,118.0514441,158.4235651,0
598028,0,5,0,1,53.38983051,50.35971223,50,46.03174603,46.2962963,158.4235651,118.0514441,1
598029,1,6,0,0,42.10526316,57.14285714,50,56.25,68.42105263,297.5225856,285.5938496,0
598029,1,7,1,1,57.14285714,42.10526316,50,55.40540541,56.57894737,285.5938496,297.5225856,1
598030,0,4,1,0,47.01492537,26.08695652,50,40.625,59.42028986,358.6435909,339.4680582,0
598030,0,10,0,1,26.08695652,47.01492537,50,85,30,339.4680582,358.6435909,1
598031,1,3,0,0,60.30534351,53.38983051,64.70588235,36.36363636,41.55844156,368.4099665,459.8876079,0
598031,1,5,1,1,53.38983051,60.30534351,35.29411765,53.96825397,46.2962963,459.8876079,368.4099665,1
598032,1,2,0,1,50.35971223,26.08695652,100,45.90163934,43.5483871,906.9471714,235.1712757,0
598032,1,10,1,0,26.08695652,50.35971223,0,15,70,235.1712757,906.9471714,1
598033,1,4,0,1,47.01492537,42.10526316,55.55555556,59.375,40.57971014,403.1789128,271.1494116,0
598033,1,6,1,0,42.10526316,47.01492537,44.44444444,43.75,68.42105263,271.1494116,403.1789128,1
598034,1,1,1,1,51.51515152,57.14285714,27.77777778,55.07246377,43.5483871,291.7435701,370.7438247,0
598034,1,7,0,0,57.14285714,51.51515152,72.22222222,44.59459459,43.42105263,370.7438247,291.7435701,1
598035,1,3,0,0,60.30534351,54.83870968,66.66666667,36.36363636,41.55844156,410.7766184,391.2563385,0
598035,1,11,1,1,54.83870968,60.30534351,33.33333333,46.66666667,48.64864865,391.2563385,410.7766184,1
598036,1,1,0,0,51.51515152,47.01492537,68.42105263,44.92753623,56.4516129,348.9849521,280.0083578,0
598036,1,4,1,1,47.01492537,51.51515152,31.57894737,40.625,40.57971014,280.0083578,348.9849521,1
598037,1,5,0,0,53.38983051,54.83870968,57.14285714,46.03174603,53.7037037,567.5164762,160.2177227,0
598037,1,11,1,1,54.83870968,53.38983051,42.85714286,46.66666667,48.64864865,160.2177227,567.5164762,1
598038,0,7,1,1,57.14285714,50.35971223,57.89473684,55.40540541,56.57894737,397.9363497,253.9663548,0
598038,0,2,0,0,50.35971223,57.14285714,42.10526316,45.90163934,56.4516129,253.9663548,397.9363497,1
598039,1,3,0,1,60.30534351,51.51515152,62.5,36.36363636,58.44155844,397.4879272,321.58821,0
598039,1,1,1,0,51.51515152,60.30534351,37.5,55.07246377,56.4516129,321.58821,397.4879272,1
598040,0,6,0,1,42.10526316,26.08695652,50,56.25,31.57894737,387.2243259,305.7671502,0
598040,0,10,1,0,26.08695652,42.10526316,50,15,70,305.7671502,387.2243259,1
598041,1,5,1,0,53.38983051,50.35971223,43.75,53.96825397,53.7037037,464.0385507,302.1726723,0
598041,1,2,0,1,50.35971223,53.38983051,56.25,45.90163934,43.5483871,302.1726723,464.0385507,1
598042,0,7,1,1,57.14285714,47.01492537,50,55.40540541,56.57894737,569.3867855,247.1663132,0
598042,0,4,0,0,47.01492537,57.14285714,50,59.375,59.42028986,247.1663132,569.3867855,1
598043,1,10,0,0,26.08695652,60.30534351,33.33333333,85,70,116.6102049,550.0709595,0
598043,1,3,1,1,60.30534351,26.08695652,66.66666667,63.63636364,58.44155844,550.0709595,116.6102049,1
598044,1,11,0,0,54.83870968,57.14285714,50,53.33333333,51.35135135,269.2020083,185.0848111,0
598044,1,7,1,1,57.14285714,54.83870968,50,55.40540541,56.57894737,185.0848111,269.2020083,1
598045,0,6,0,0,42.10526316,51.51515152,41.17647059,56.25,68.42105263,457.4967119,151.2715237,0
598045,0,1,1,1,51.51515152,42.10526316,58.82352941,55.07246377,43.5483871,151.2715237,457.4967119,1
598046,1,3,1,1,60.30534351,47.01492537,58.82352941,63.63636364,58.44155844,478.6425673,368.288393,0
598046,1,4,0,0,47.01492537,60.30534351,41.17647059,59.375,59.42028986,368.288393,478.6425673,1
